9632 140
46 110 78
90 112 13
59 79 56
96 121 3
67 78 89
15 78 11
64 65 10
81 82 55
33 47 23
7 26 83
11 88 18
49 113 31
25 89 67
0 45 50
2 34 97
43 57 78
60 90 84
45 122 26
14 18 60
9 18 80
60 128 8
43 76 45
39 116 12
28 110 81
73 101 74
47 103 47
49 50 76
89 122 35
29 77 28
59 100 58
25 54 15
43 121 13
13 119 90
27 122 95
47 96 55
98 139 97
69 125 86
78 137 12
31 126 28
64 72 92
13 44 65
33 85 88
117 121 2
54 57 58
27 28 84
103 125 11
81 86 14
86 104 71
4 126 73
86 117 25
28 101 69
32 103 31
9 89 59
37 93 8
35 89 71
102 135 65
24 96 66
25 134 66
18 42 72
7 85 53
68 95 98
63 133 53
32 89 4
42 119 49
48 81 52
55 114 42
41 107 26
87 97 47
49 57 47
83 109 86
36 128 7
17 91 70
89 128 89
110 129 12
97 134 77
58 64 38
3 53 93
15 42 45
4 95 52
95 104 81
50 136 100
30 122 33
28 91 60
51 72 17
106 121 72
19 77 79
26 116 35
8 101 56
17 136 5
23 58 77
122 125 98
39 84 75
17 62 44
37 101 47
4 93 96
22 118 28
4 49 84
79 106 4
72 88 92
21 90 35
59 89 54
28 66 80
48 120 60
52 96 32
43 99 99
96 99 85
41 43 96
23 66 81
9 21 86
67 99 51
0 133 66
49 101 64
24 32 98
22 71 36
80 102 5
58 126 81
30 86 51
62 122 77
37 94 18
12 36 56
7 29 44
27 100 84
30 123 24
49 96 27
8 64 81
13 54 66
89 104 54
15 127 47
48 82 70
61 104 59
56 82 23
16 129 91
3 9 23
69 70 95
83 94 77
1 125 32
32 75 16
17 83 77
123 137 23
72 125 72
83 93 85
18 95 93
13 14 48
20 105 82
15 54 1
132 139 80
73 99 57
86 92 24
15 105 24
74 83 28
21 87 15
12 87 30
85 99 45
1 5 58
91 109 95
111 127 77
46 91 87
85 88 29
55 84 27
77 122 16
56 74 87
84 106 15
85 115 70
22 116 22
136 138 37
64 78 91
6 7 3
30 88 89
60 115 12
34 55 64
45 103 82
61 121 24
53 69 34
74 93 86
26 127 68
74 84 97
47 94 86
25 71 2
53 122 97
54 98 26
36 125 14
31 82 44
96 134 22
110 138 61
42 120 46
111 126 97
96 118 56
28 102 97
63 114 42
13 96 31
14 43 60
95 121 62
24 84 14
89 114 38
122 134 17
85 91 62
26 30 50
73 111 80
13 59 79
75 121 80
48 133 18
17 47 57
69 131 37
43 59 39
27 58 20
28 49 98
43 60 81
129 134 16
73 128 8
65 125 95
25 53 28
40 78 45
59 124 15
62 68 34
45 52 31
9 134 3
38 130 92
79 90 79
2 30 64
20 45 88
45 105 41
3 113 10
15 107 44
3 15 8
41 63 17
75 111 66
5 7 72
79 120 76
109 139 36
29 106 68
30 103 72
80 90 30
36 72 14
81 85 72
125 129 85
12 115 57
97 107 84
15 121 74
93 96 79
93 119 2
28 73 11
45 133 85
32 43 27
42 137 69
28 81 100
4 136 16
89 130 6
65 138 59
11 77 81
37 67 15
21 83 77
78 132 100
34 75 43
5 86 6
115 139 56
15 45 56
47 134 70
25 40 57
52 131 29
98 109 76
29 129 49
81 113 8
32 70 35
28 118 79
13 53 76
20 72 67
4 82 51
100 101 41
69 126 50
1 38 23
76 122 5
103 116 13
22 28 36
102 127 83
20 121 35
28 71 13
84 114 85
85 93 74
88 127 49
56 80 35
54 81 57
84 88 61
111 135 17
15 100 90
17 25 86
27 107 23
69 85 76
8 60 57
120 133 14
14 113 18
8 69 10
50 82 8
128 135 28
69 73 82
22 49 56
36 102 44
18 74 36
18 34 69
78 94 43
45 60 70
121 133 99
34 73 60
15 44 27
47 81 79
5 93 4
